date,state,fips,case,death,state_iso_a2,longitude,latitude,source,iso_a3
2020-03-23,Kentucky,21,124,3,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-23,Louisiana,22,1172,34,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-23,Maine,23,107,0,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-23,Maryland,24,290,3,MD,-76.641271,39.045755,nyt,USA
2020-03-23,Massachusetts,25,777,9,MA,-71.382437,42.407211,nyt,USA
2020-03-23,Michigan,26,1324,16,MI,-85.602364,44.314844,nyt,USA
2020-03-23,Minnesota,27,235,1,MN,-94.6859,46.729553,nyt,USA
2020-03-23,Mississippi,28,249,1,MS,-89.398528,32.354668,nyt,USA
2020-03-23,Missouri,29,183,4,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-23,Montana,30,45,0,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-23,Nebraska,31,73,0,NE,-99.901813,41.492537,nyt,USA
2020-03-23,Nevada,32,265,4,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-23,New Hampshire,33,101,1,NH,-71.572395,43.193852,nyt,USA
2020-03-23,New Jersey,34,2844,27,NJ,-74.405661,40.058324,nyt,USA
2020-03-23,New Mexico,35,83,0,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-23,New York,36,20899,183,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-23,North Carolina,37,302,0,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-23,North Dakota,38,32,0,ND,-101.002012,47.551493,nyt,USA
2020-03-23,Ohio,39,444,6,OH,-82.907123,40.417287,nyt,USA
2020-03-23,Oklahoma,40,81,2,OK,-97.092877,35.007752,nyt,USA
2020-03-23,Oregon,41,191,5,OR,-120.554201,43.804133,nyt,USA
2020-03-23,Pennsylvania,42,644,6,PA,-77.194525,41.203322,nyt,USA
2020-03-23,Puerto Rico,72,31,2,PR,-66.590149,18.220833,nyt,USA
2020-03-23,Rhode Island,44,106,0,RI,-71.477429,41.580095,nyt,USA
2020-03-23,South Carolina,45,299,5,SC,-81.163725,33.836081,nyt,USA
2020-03-23,South Dakota,46,28,1,SD,-99.901813,43.969515,nyt,USA
2020-03-23,Tennessee,47,522,2,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-23,Texas,48,728,7,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-23,Utah,49,257,1,UT,-111.093731,39.32098,nyt,USA
2020-03-23,Vermont,50,75,2,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-23,Virgin Islands,78,17,0,VI,64.8963,18.3358,nyt,USA
2020-03-23,Virginia,51,254,6,VA,-78.656894,37.431573,nyt,USA
2020-03-23,Washington,53,2101,110,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-23,West Virginia,54,16,0,WV,-80.454903,38.597626,nyt,USA
2020-03-23,Wisconsin,55,418,5,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-23,Wyoming,56,28,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-24,Alabama,1,242,0,AL,-86.902298,32.318231,nyt,USA
2020-03-24,Alaska,2,42,0,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-24,Arizona,4,326,6,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-24,Arkansas,5,231,2,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-24,California,6,2644,52,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-24,Colorado,8,912,11,CO,-105.782067,39.550051,nyt,USA
2020-03-24,Connecticut,9,618,12,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-24,Delaware,10,104,0,DE,-75.52767,38.910832,nyt,USA
2020-03-24,District of Columbia,11,137,2,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-24,Florida,12,1467,19,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-24,Georgia,13,1095,38,GA,-82.907123,32.157435,nyt,USA
2020-03-24,Guam,66,32,1,GU,144.7937,13.4443,nyt,USA
2020-03-24,Hawaii,15,90,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-24,Idaho,16,73,0,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-24,Illinois,17,1535,16,IL,-89.398528,40.633125,nyt,USA
2020-03-24,Indiana,18,371,17,IN,-85.602364,40.551217,nyt,USA
2020-03-24,Iowa,19,124,1,IA,-93.097702,41.878003,nyt,USA
2020-03-24,Kansas,20,99,3,KS,-98.484246,39.011902,nyt,USA
2020-03-24,Kentucky,21,157,3,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-24,Louisiana,22,1388,46,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-24,Maine,23,118,0,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-24,Maryland,24,349,4,MD,-76.641271,39.045755,nyt,USA
2020-03-24,Massachusetts,25,1159,11,MA,-71.382437,42.407211,nyt,USA
2020-03-24,Michigan,26,1791,24,MI,-85.602364,44.314844,nyt,USA
2020-03-24,Minnesota,27,262,1,MN,-94.6859,46.729553,nyt,USA
2020-03-24,Mississippi,28,320,1,MS,-89.398528,32.354668,nyt,USA
2020-03-24,Missouri,29,255,5,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-24,Montana,30,51,0,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-24,Nebraska,31,77,0,NE,-99.901813,41.492537,nyt,USA
2020-03-24,Nevada,32,315,6,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-24,New Hampshire,33,108,1,NH,-71.572395,43.193852,nyt,USA
2020-03-24,New Jersey,34,3675,44,NJ,-74.405661,40.058324,nyt,USA
2020-03-24,New Mexico,35,100,0,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-24,New York,36,25703,256,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-24,North Carolina,37,397,0,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-24,North Dakota,38,36,0,ND,-101.002012,47.551493,nyt,USA
2020-03-24,Ohio,39,564,8,OH,-82.907123,40.417287,nyt,USA
2020-03-24,Oklahoma,40,106,3,OK,-97.092877,35.007752,nyt,USA
2020-03-24,Oregon,41,209,8,OR,-120.554201,43.804133,nyt,USA
2020-03-24,Pennsylvania,42,851,7,PA,-77.194525,41.203322,nyt,USA
2020-03-24,Puerto Rico,72,39,2,PR,-66.590149,18.220833,nyt,USA
2020-03-24,Rhode Island,44,124,0,RI,-71.477429,41.580095,nyt,USA
2020-03-24,South Carolina,45,342,7,SC,-81.163725,33.836081,nyt,USA
2020-03-24,South Dakota,46,30,1,SD,-99.901813,43.969515,nyt,USA
2020-03-24,Tennessee,47,678,2,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-24,Texas,48,857,11,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-24,Utah,49,298,1,UT,-111.093731,39.32098,nyt,USA
2020-03-24,Vermont,50,95,7,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-24,Virgin Islands,78,17,0,VI,64.8963,18.3358,nyt,USA
2020-03-24,Virginia,51,290,7,VA,-78.656894,37.431573,nyt,USA
2020-03-24,Washington,53,2469,123,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-24,West Virginia,54,39,0,WV,-80.454903,38.597626,nyt,USA
2020-03-24,Wisconsin,55,481,5,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-24,Wyoming,56,37,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-25,Alabama,1,386,1,AL,-86.902298,32.318231,nyt,USA
2020-03-25,Alaska,2,59,0,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-25,Arizona,4,402,6,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-25,Arkansas,5,307,2,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-25,California,6,3183,67,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-25,Colorado,8,1086,19,CO,-105.782067,39.550051,nyt,USA
2020-03-25,Connecticut,9,875,19,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-25,Delaware,10,119,0,DE,-75.52767,38.910832,nyt,USA
2020-03-25,District of Columbia,11,183,2,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-25,Florida,12,1965,23,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-25,Georgia,13,1385,47,GA,-82.907123,32.157435,nyt,USA
2020-03-25,Guam,66,32,1,GU,144.7937,13.4443,nyt,USA
2020-03-25,Hawaii,15,95,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-25,Idaho,16,123,0,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-25,Illinois,17,1874,21,IL,-89.398528,40.633125,nyt,USA
2020-03-25,Indiana,18,484,19,IN,-85.602364,40.551217,nyt,USA
2020-03-25,Iowa,19,145,1,IA,-93.097702,41.878003,nyt,USA
2020-03-25,Kansas,20,132,3,KS,-98.484246,39.011902,nyt,USA
2020-03-25,Kentucky,21,198,5,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-25,Louisiana,22,1795,65,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-25,Maine,23,142,0,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-25,Maryland,24,423,4,MD,-76.641271,39.045755,nyt,USA
2020-03-25,Massachusetts,25,1838,15,MA,-71.382437,42.407211,nyt,USA
2020-03-25,Michigan,26,2293,43,MI,-85.602364,44.314844,nyt,USA
2020-03-25,Minnesota,27,287,1,MN,-94.6859,46.729553,nyt,USA
2020-03-25,Mississippi,28,376,5,MS,-89.398528,32.354668,nyt,USA
2020-03-25,Missouri,29,377,8,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-25,Montana,30,65,0,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-25,Nebraska,31,84,0,NE,-99.901813,41.492537,nyt,USA
2020-03-25,Nevada,32,405,10,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-25,New Hampshire,33,137,1,NH,-71.572395,43.193852,nyt,USA
2020-03-25,New Jersey,34,4402,62,NJ,-74.405661,40.058324,nyt,USA
2020-03-25,New Mexico,35,112,1,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-25,New York,36,33116,375,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-25,North Carolina,37,561,1,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-25,North Dakota,38,45,0,ND,-101.002012,47.551493,nyt,USA
2020-03-25,Ohio,39,706,11,OH,-82.907123,40.417287,nyt,USA
2020-03-25,Oklahoma,40,164,5,OK,-97.092877,35.007752,nyt,USA
2020-03-25,Oregon,41,266,10,OR,-120.554201,43.804133,nyt,USA
2020-03-25,Pennsylvania,42,1151,11,PA,-77.194525,41.203322,nyt,USA
2020-03-25,Puerto Rico,72,51,2,PR,-66.590149,18.220833,nyt,USA
2020-03-25,Rhode Island,44,132,0,RI,-71.477429,41.580095,nyt,USA
2020-03-25,South Carolina,45,424,7,SC,-81.163725,33.836081,nyt,USA
2020-03-25,South Dakota,46,41,1,SD,-99.901813,43.969515,nyt,USA
2020-03-25,Tennessee,47,806,3,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-25,Texas,48,1119,12,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-25,Utah,49,346,1,UT,-111.093731,39.32098,nyt,USA
2020-03-25,Vermont,50,123,8,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-25,Virgin Islands,78,17,0,VI,64.8963,18.3358,nyt,USA
2020-03-25,Virginia,51,390,9,VA,-78.656894,37.431573,nyt,USA
2020-03-25,Washington,53,2585,130,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-25,West Virginia,54,51,0,WV,-80.454903,38.597626,nyt,USA
2020-03-25,Wisconsin,55,623,7,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-25,Wyoming,56,49,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-26,Alabama,1,538,3,AL,-86.902298,32.318231,nyt,USA
2020-03-26,Alaska,2,69,0,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-26,Arizona,4,508,8,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-26,Arkansas,5,350,3,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-26,California,6,4060,82,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-26,Colorado,8,1432,24,CO,-105.782067,39.550051,nyt,USA
2020-03-26,Connecticut,9,1012,21,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-26,Delaware,10,143,1,DE,-75.52767,38.910832,nyt,USA
2020-03-26,District of Columbia,11,231,3,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-26,Florida,12,2477,29,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-26,Georgia,13,1641,56,GA,-82.907123,32.157435,nyt,USA
2020-03-26,Guam,66,49,1,GU,144.7937,13.4443,nyt,USA
2020-03-26,Hawaii,15,106,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-26,Idaho,16,189,3,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-26,Illinois,17,2538,26,IL,-89.398528,40.633125,nyt,USA
2020-03-26,Indiana,18,661,23,IN,-85.602364,40.551217,nyt,USA
2020-03-26,Iowa,19,179,1,IA,-93.097702,41.878003,nyt,USA
2020-03-26,Kansas,20,171,3,KS,-98.484246,39.011902,nyt,USA
2020-03-26,Kentucky,21,248,5,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-26,Louisiana,22,2305,83,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-26,Maine,23,155,0,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-26,Maryland,24,581,4,MD,-76.641271,39.045755,nyt,USA
2020-03-26,Massachusetts,25,2417,25,MA,-71.382437,42.407211,nyt,USA
2020-03-26,Michigan,26,2877,63,MI,-85.602364,44.314844,nyt,USA
2020-03-26,Minnesota,27,346,2,MN,-94.6859,46.729553,nyt,USA
2020-03-26,Mississippi,28,486,6,MS,-89.398528,32.354668,nyt,USA
2020-03-26,Missouri,29,507,8,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-26,Montana,30,90,0,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-26,Nebraska,31,91,0,NE,-99.901813,41.492537,nyt,USA
2020-03-26,Nevada,32,535,10,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-26,New Hampshire,33,158,1,NH,-71.572395,43.193852,nyt,USA
2020-03-26,New Jersey,34,6876,81,NJ,-74.405661,40.058324,nyt,USA
2020-03-26,New Mexico,35,136,1,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-26,New York,36,39057,502,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-26,North Carolina,37,637,2,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-26,North Dakota,38,58,0,ND,-101.002012,47.551493,nyt,USA
2020-03-26,Ohio,39,867,15,OH,-82.907123,40.417287,nyt,USA
2020-03-26,Oklahoma,40,248,7,OK,-97.092877,35.007752,nyt,USA
2020-03-26,Oregon,41,316,11,OR,-120.554201,43.804133,nyt,USA
2020-03-26,Pennsylvania,42,1690,16,PA,-77.194525,41.203322,nyt,USA
2020-03-26,Puerto Rico,72,64,2,PR,-66.590149,18.220833,nyt,USA
2020-03-26,Rhode Island,44,165,0,RI,-71.477429,41.580095,nyt,USA
2020-03-26,South Carolina,45,456,9,SC,-81.163725,33.836081,nyt,USA
2020-03-26,South Dakota,46,46,1,SD,-99.901813,43.969515,nyt,USA
2020-03-26,Tennessee,47,981,3,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-26,Texas,48,1542,21,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-26,Utah,49,402,1,UT,-111.093731,39.32098,nyt,USA
2020-03-26,Vermont,50,158,9,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-26,Virgin Islands,78,17,0,VI,64.8963,18.3358,nyt,USA
2020-03-26,Virginia,51,603,14,VA,-78.656894,37.431573,nyt,USA
2020-03-26,Washington,53,3208,151,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-26,West Virginia,54,76,0,WV,-80.454903,38.597626,nyt,USA
2020-03-26,Wisconsin,55,754,10,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-26,Wyoming,56,56,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-27,Alabama,1,639,4,AL,-86.902298,32.318231,nyt,USA
2020-03-27,Alaska,2,85,1,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-27,Arizona,4,665,15,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-27,Arkansas,5,385,3,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-27,California,6,4914,102,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-27,Colorado,8,1735,31,CO,-105.782067,39.550051,nyt,USA
2020-03-27,Connecticut,9,1291,27,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-27,Delaware,10,165,2,DE,-75.52767,38.910832,nyt,USA
2020-03-27,District of Columbia,11,267,3,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-27,Florida,12,3198,46,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-27,Georgia,13,2198,64,GA,-82.907123,32.157435,nyt,USA
2020-03-27,Guam,66,53,1,GU,144.7937,13.4443,nyt,USA
2020-03-27,Hawaii,15,120,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-27,Idaho,16,231,4,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-27,Illinois,17,3029,37,IL,-89.398528,40.633125,nyt,USA
2020-03-27,Indiana,18,988,32,IN,-85.602364,40.551217,nyt,USA
2020-03-27,Iowa,19,235,3,IA,-93.097702,41.878003,nyt,USA
2020-03-27,Kansas,20,212,4,KS,-98.484246,39.011902,nyt,USA
2020-03-27,Kentucky,21,302,8,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-27,Louisiana,22,2746,119,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-27,Maine,23,168,1,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-27,Maryland,24,775,5,MD,-76.641271,39.045755,nyt,USA
2020-03-27,Massachusetts,25,3240,35,MA,-71.382437,42.407211,nyt,USA
2020-03-27,Michigan,26,3655,93,MI,-85.602364,44.314844,nyt,USA
2020-03-27,Minnesota,27,398,4,MN,-94.6859,46.729553,nyt,USA
2020-03-27,Mississippi,28,579,8,MS,-89.398528,32.354668,nyt,USA
2020-03-27,Missouri,29,670,9,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-27,Montana,30,121,1,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-27,Nebraska,31,99,2,NE,-99.901813,41.492537,nyt,USA
2020-03-27,Nevada,32,621,10,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-27,New Hampshire,33,187,2,NH,-71.572395,43.193852,nyt,USA
2020-03-27,New Jersey,34,8825,108,NJ,-74.405661,40.058324,nyt,USA
2020-03-27,New Mexico,35,191,1,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-27,New York,36,44745,645,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-27,North Carolina,37,782,3,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-27,North Dakota,38,68,1,ND,-101.002012,47.551493,nyt,USA
2020-03-27,Ohio,39,1144,22,OH,-82.907123,40.417287,nyt,USA
2020-03-27,Oklahoma,40,322,8,OK,-97.092877,35.007752,nyt,USA
2020-03-27,Oregon,41,414,12,OR,-120.554201,43.804133,nyt,USA
2020-03-27,Pennsylvania,42,2217,23,PA,-77.194525,41.203322,nyt,USA
2020-03-27,Puerto Rico,72,79,3,PR,-66.590149,18.220833,nyt,USA
2020-03-27,Rhode Island,44,203,0,RI,-71.477429,41.580095,nyt,USA
2020-03-27,South Carolina,45,539,13,SC,-81.163725,33.836081,nyt,USA
2020-03-27,South Dakota,46,58,1,SD,-99.901813,43.969515,nyt,USA
2020-03-27,Tennessee,47,1180,6,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-27,Texas,48,1940,23,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-27,Utah,49,480,2,UT,-111.093731,39.32098,nyt,USA
2020-03-27,Vermont,50,184,10,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-27,Virgin Islands,78,19,0,VI,64.8963,18.3358,nyt,USA
2020-03-27,Virginia,51,605,14,VA,-78.656894,37.431573,nyt,USA
2020-03-27,Washington,53,3770,177,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-27,West Virginia,54,96,0,WV,-80.454903,38.597626,nyt,USA
2020-03-27,Wisconsin,55,930,16,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-27,Wyoming,56,73,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-28,Alabama,1,720,4,AL,-86.902298,32.318231,nyt,USA
2020-03-28,Alaska,2,102,1,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-28,Arizona,4,773,15,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-28,Arkansas,5,409,5,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-28,California,6,5565,121,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-28,Colorado,8,2061,44,CO,-105.782067,39.550051,nyt,USA
2020-03-28,Connecticut,9,1524,33,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-28,Delaware,10,214,5,DE,-75.52767,38.910832,nyt,USA
2020-03-28,District of Columbia,11,304,4,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-28,Florida,12,4038,56,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-28,Georgia,13,2447,79,GA,-82.907123,32.157435,nyt,USA
2020-03-28,Guam,66,57,1,GU,144.7937,13.4443,nyt,USA
2020-03-28,Hawaii,15,151,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-28,Idaho,16,261,5,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-28,Illinois,17,3547,50,IL,-89.398528,40.633125,nyt,USA
2020-03-28,Indiana,18,1239,38,IN,-85.602364,40.551217,nyt,USA
2020-03-28,Iowa,19,298,3,IA,-93.097702,41.878003,nyt,USA
2020-03-28,Kansas,20,271,6,KS,-98.484246,39.011902,nyt,USA
2020-03-28,Kentucky,21,394,9,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-28,Louisiana,22,3315,137,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-28,Maine,23,211,1,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-28,Maryland,24,1066,10,MD,-76.641271,39.045755,nyt,USA
2020-03-28,Massachusetts,25,4257,44,MA,-71.382437,42.407211,nyt,USA
2020-03-28,Michigan,26,4634,111,MI,-85.602364,44.314844,nyt,USA
2020-03-28,Minnesota,27,440,5,MN,-94.6859,46.729553,nyt,USA
2020-03-28,Mississippi,28,669,13,MS,-89.398528,32.354668,nyt,USA
2020-03-28,Missouri,29,837,10,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-28,Montana,30,147,1,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-28,Nebraska,31,121,2,NE,-99.901813,41.492537,nyt,USA
2020-03-28,Nevada,32,738,14,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-28,New Hampshire,33,214,2,NH,-71.572395,43.193852,nyt,USA
2020-03-28,New Jersey,34,11124,140,NJ,-74.405661,40.058324,nyt,USA
2020-03-28,New Mexico,35,208,2,NM,-105.03236299999999,34.97273,nyt,USA
2020-03-28,New York,36,53516,935,NY,-74.217933,43.299428000000006,nyt,USA
2020-03-28,North Carolina,37,971,4,NC,-79.0193,35.759572999999996,nyt,USA
2020-03-28,North Dakota,38,93,1,ND,-101.002012,47.551493,nyt,USA
2020-03-28,Northern Mariana Islands,69,2,0,MP,145.6739,15.0979,nyt,USA
2020-03-28,Ohio,39,1406,25,OH,-82.907123,40.417287,nyt,USA
2020-03-28,Oklahoma,40,377,15,OK,-97.092877,35.007752,nyt,USA
2020-03-28,Oregon,41,479,13,OR,-120.554201,43.804133,nyt,USA
2020-03-28,Pennsylvania,42,2815,35,PA,-77.194525,41.203322,nyt,USA
2020-03-28,Puerto Rico,72,100,3,PR,-66.590149,18.220833,nyt,USA
2020-03-28,Rhode Island,44,239,2,RI,-71.477429,41.580095,nyt,USA
2020-03-28,South Carolina,45,660,15,SC,-81.163725,33.836081,nyt,USA
2020-03-28,South Dakota,46,68,1,SD,-99.901813,43.969515,nyt,USA
2020-03-28,Tennessee,47,1363,6,TN,-86.58044699999999,35.517491,nyt,USA
2020-03-28,Texas,48,2158,29,TX,-99.901813,31.968598999999998,nyt,USA
2020-03-28,Utah,49,608,2,UT,-111.093731,39.32098,nyt,USA
2020-03-28,Vermont,50,211,12,VT,-72.577841,44.558803000000005,nyt,USA
2020-03-28,Virgin Islands,78,19,0,VI,64.8963,18.3358,nyt,USA
2020-03-28,Virginia,51,739,17,VA,-78.656894,37.431573,nyt,USA
2020-03-28,Washington,53,4311,191,WA,-120.74013899999999,47.751073999999996,nyt,USA
2020-03-28,West Virginia,54,113,0,WV,-80.454903,38.597626,nyt,USA
2020-03-28,Wisconsin,55,1042,17,WI,-88.787868,43.784440000000004,nyt,USA
2020-03-28,Wyoming,56,84,0,WY,-107.29028400000001,43.075967999999996,nyt,USA
2020-03-29,Alabama,1,830,5,AL,-86.902298,32.318231,nyt,USA
2020-03-29,Alaska,2,114,1,AK,-154.493062,63.588753000000004,nyt,USA
2020-03-29,Arizona,4,929,18,AZ,-111.093731,34.048928000000004,nyt,USA
2020-03-29,Arkansas,5,449,6,AR,-91.83183299999999,35.20105,nyt,USA
2020-03-29,California,6,6266,130,CA,-119.41793200000001,36.778261,nyt,USA
2020-03-29,Colorado,8,2315,47,CO,-105.782067,39.550051,nyt,USA
2020-03-29,Connecticut,9,1993,34,CT,-73.087749,41.603221000000005,nyt,USA
2020-03-29,Delaware,10,232,6,DE,-75.52767,38.910832,nyt,USA
2020-03-29,District of Columbia,11,342,5,DC,-77.03341800000001,38.905985,nyt,USA
2020-03-29,Florida,12,4942,59,FL,-81.515754,27.664827000000002,nyt,USA
2020-03-29,Georgia,13,2683,83,GA,-82.907123,32.157435,nyt,USA
2020-03-29,Guam,66,58,1,GU,144.7937,13.4443,nyt,USA
2020-03-29,Hawaii,15,175,0,HI,-155.66585700000002,19.898682,nyt,USA
2020-03-29,Idaho,16,310,6,ID,-114.74204099999999,44.068202,nyt,USA
2020-03-29,Illinois,17,4613,70,IL,-89.398528,40.633125,nyt,USA
2020-03-29,Indiana,18,1522,40,IN,-85.602364,40.551217,nyt,USA
2020-03-29,Iowa,19,336,4,IA,-93.097702,41.878003,nyt,USA
2020-03-29,Kansas,20,332,7,KS,-98.484246,39.011902,nyt,USA
2020-03-29,Kentucky,21,439,9,KY,-84.27001800000001,37.839333,nyt,USA
2020-03-29,Louisiana,22,3539,152,LA,-92.14502399999999,31.244822999999997,nyt,USA
2020-03-29,Maine,23,253,3,ME,-69.44546899999999,45.253783,nyt,USA
2020-03-29,Maryland,24,1244,11,MD,-76.641271,39.045755,nyt,USA
2020-03-29,Massachusetts,25,4955,48,MA,-71.382437,42.407211,nyt,USA
2020-03-29,Michigan,26,5486,132,MI,-85.602364,44.314844,nyt,USA
2020-03-29,Minnesota,27,504,9,MN,-94.6859,46.729553,nyt,USA
2020-03-29,Mississippi,28,759,14,MS,-89.398528,32.354668,nyt,USA
2020-03-29,Missouri,29,902,12,MO,-91.83183299999999,37.964253,nyt,USA
2020-03-29,Montana,30,161,1,MT,-110.36256599999999,46.879682,nyt,USA
2020-03-29,Nebraska,31,136,2,NE,-99.901813,41.492537,nyt,USA
2020-03-29,Nevada,32,920,15,NV,-116.419389,38.802609999999994,nyt,USA
2020-03-29,New Hampshire,33,258,3,NH,-71.572395,43.193852,nyt,USA
